player_name_clean,year_ahead,Efficiency,Impact,Interior_Defense,Perimeter_Defense,Playmaking,Rebounding,Scoring,Shooting
bruce brown,3,0.00494,0.002612,-0.001268,0.019131,0.001781,0.004255,0.0067,0.012192
bruce brown,4,0.011871,0.00145,-0.004299,0.020838,0.009834,0.008345,0.011189,0.030943
bruce brown,5,0.009812,0.001425,-0.001765,0.020241,0.006961,0.021041,0.002448,0.019821
bryce mcgowens,1,0.01127,0.0039,0.00163,0.033529,0.008676,0.033278,0.0168,0.018164
bryce mcgowens,2,0.003601,0.005855,0.004732,0.02626,0.011377,0.031103,0.018543,0.020302
bryce mcgowens,3,-0.0033,0.008913,0.003926,0.033034,0.0088,0.036108,0.030054,0.026792
bryce mcgowens,4,-0.0015,0.011435,0.006201,0.036173,0.0069,0.015083,0.028406,0.033385
bryce mcgowens,5,-0.000489,0.000802,0.002996,0.038339,0.008382,0.035508,0.033702,0.035402
bub carrington,1,-0.0036,0.0039,0.00163,0.034628,0.002,0.0102,0.0168,0.0177
bub carrington,2,-0.0033,0.005,0.00149,0.0246,0.0096,0.0098,0.0162,0.0172
bub carrington,3,-0.0033,0.002,0.001575,0.01289,0.0088,0.0072,0.0139,0.014593
bub carrington,4,-0.0015,-0.0031,0.00123,0.0183,0.0069,0.0102,0.0099,0.0104
bub carrington,5,-0.0056,-0.0117,0.00164,0.0144,0.0044,0.0044,0.0051,0.0101
buddy hield,1,-0.012045,0.033683,-0.003348,0.0327,-0.00655,0.025781,0.023941,0.024084
buddy hield,2,-0.014539,0.045563,-0.003508,0.053872,0.00794,0.027176,0.02737,0.025586
buddy hield,3,-0.012981,0.026796,-0.003915,0.047915,-0.006022,0.019188,0.022364,0.02799
buddy hield,4,-0.011509,0.016353,-0.005932,0.058213,-0.00173,0.029263,0.022286,0.033315
buddy hield,5,-0.012956,0.020994,-0.003569,0.050885,-0.003532,0.018543,0.029995,0.035037
cade cunningham,1,0.032135,0.020187,0.037091,0.0302,0.0099,-0.0039,0.0147,0.0045
cade cunningham,2,0.026706,0.021811,0.026061,0.0058,0.0083,-0.0096,0.0099,0.0033
cade cunningham,3,0.028068,0.0057,0.027177,0.006756,0.0035,-0.0118,0.0062,-0.0033
cade cunningham,4,0.017011,-0.0023,0.015271,-0.0026,0.0008,-0.0183,0.0029,-0.003444
cade cunningham,5,0.01066,7e-05,0.022714,-0.0059,-0.0015,-0.0223,0.0038,-0.0063
caleb houstan,1,0.010921,0.053197,0.017205,0.057311,0.039673,0.037606,0.033045,0.036344
caleb houstan,2,0.008883,0.037693,0.015156,0.05602,0.049427,0.041973,0.034945,0.036579
caleb houstan,3,-0.001667,0.029953,0.015836,0.044773,0.057186,0.039,0.027835,0.028715
caleb houstan,4,-5e-05,0.039772,0.01601,0.046251,0.028018,0.025135,0.036202,0.031662
caleb houstan,5,0.00237,0.03225,0.015168,0.048408,0.036694,0.033727,0.037964,0.039968
caleb love,1,0.024541,0.136307,0.009522,0.051117,0.02777,0.02574,0.041281,0.039684
caleb love,2,0.011958,0.076737,0.00149,0.049096,0.037145,0.024324,0.026825,0.032182
caleb love,3,0.01314,0.069795,0.00134,0.031518,0.047407,0.029465,0.025077,0.022379
caleb love,4,-0.0015,0.051494,0.00123,0.031784,0.04277,0.023289,0.017088,0.017917
caleb love,5,-0.00554,0.001588,0.00164,0.024427,0.027595,0.014012,0.021246,0.014877
caleb martin,1,0.014995,0.058886,-0.010129,0.056661,0.033407,0.039114,0.053254,0.050597
caleb martin,2,0.011321,0.058416,-0.010285,0.060076,0.032,0.037623,0.046273,0.04566
caleb martin,3,0.012165,0.05543,-0.010865,0.049286,0.035308,0.035111,0.044412,0.04625
caleb martin,4,0.008887,0.046316,-0.01248,0.066209,0.033691,0.043946,0.053605,0.054355
caleb martin,5,0.006924,0.048917,-0.013164,0.062658,0.047722,0.050005,0.052146,0.055878
cam christie,1,-0.0036,0.143733,0.006534,0.050018,0.002,0.023469,0.029527,0.036106
cam christie,2,-0.002854,0.099823,0.010795,0.039027,0.0096,0.042798,0.04401,0.047205
cam christie,3,-0.001431,0.098141,0.019452,0.03455,0.009322,0.027889,0.037597,0.041769
cam christie,4,0.005432,0.058478,0.016875,0.026692,0.017343,0.037928,0.024477,0.03634
cam christie,5,0.008778,0.05732,0.016494,0.038566,0.026388,0.020911,0.02193,0.028474
cam spencer,1,0.033657,0.068003,-0.003213,0.032447,0.04978,0.030076,0.0223,0.020579
cam spencer,2,0.028826,0.044268,-0.006226,0.027077,0.051796,0.032221,0.029222,0.026558
cam spencer,3,0.024526,0.025455,-0.009306,0.024516,0.054234,0.026627,0.025952,0.030529
cam spencer,4,0.020995,0.01623,-0.006282,0.024567,0.05368,0.036437,0.028524,0.031677
cam spencer,5,0.023836,0.018714,-0.008068,0.029788,0.055144,0.034022,0.029974,0.032043
cam thomas,1,0.007077,-0.0166,0.043093,0.032234,0.036704,-0.0039,0.019243,0.005058
cam thomas,2,0.001624,-0.018893,0.030089,0.01651,0.030749,-0.000388,0.011185,0.004852
cam thomas,3,-0.00398,-0.02331,0.04606,-0.0054,0.021709,-0.0118,0.012494,0.002905
cam thomas,4,-0.002531,-0.019076,0.030065,0.002963,0.006704,-0.01497,0.020214,0.006697
cam thomas,5,-0.0046,-0.028239,0.030161,-0.002368,0.013312,0.000757,0.023505,0.010797
cam whitmore,1,-0.0036,0.032839,0.002667,0.0321,0.003738,0.017629,0.01832,0.02195
cam whitmore,2,-0.0033,0.062378,0.002633,0.029664,0.018266,0.038832,0.029325,0.032548
cam whitmore,3,-0.0033,0.057637,0.003143,0.013323,0.016864,0.023662,0.0139,0.0141
cam whitmore,4,-0.0015,0.045673,0.004702,0.028799,0.041476,0.037928,0.018263,0.018737
cam whitmore,5,0.00634,0.022817,0.005523,0.032681,0.030723,0.006654,0.008703,0.011992
cameron johnson,1,0.027373,0.028156,-0.000893,0.027791,0.008073,0.005495,0.00296,0.00332
cameron johnson,2,0.017175,0.020871,0.000854,0.021577,-0.005606,-0.00248,0.00018,0.002525
cameron johnson,3,0.016485,-0.008701,0.001036,-0.000362,0.00014,-0.003133,-0.00176,0.008299
cameron johnson,4,0.017278,-0.013751,0.001098,-0.02472,0.007622,-0.007807,-0.0017,0.0012
cameron johnson,5,0.01521,-0.01418,0.001243,-0.008775,0.005535,-0.002792,-0.001043,-0.000404
caris levert,1,-0.005322,0.018315,-0.002402,0.0225,0.00395,0.016617,0.041559,0.035303
caris levert,2,-0.007985,0.035756,-0.002518,0.030742,0.011305,0.014409,0.023062,0.023559
caris levert,3,-0.010082,0.005158,-0.002178,0.043926,0.017316,0.011712,0.028447,0.032398
caris levert,4,-0.008542,0.004763,-0.0036,0.041582,0.016235,0.013046,0.029669,0.040606
caris levert,5,-0.011218,0.002444,-0.002962,0.033967,-0.004941,0.011951,0.03903,0.043722
carter bryant,1,0.024017,0.127223,0.016771,0.064823,0.039918,0.037681,0.045161,0.044059
carter bryant,2,0.016634,0.092691,0.017131,0.0661,0.04973,0.042633,0.04834,0.05048
carter bryant,3,0.013419,0.087835,0.017907,0.05192,0.053868,0.03918,0.04385,0.044072
carter bryant,4,0.003944,0.073612,0.01719,0.044503,0.038194,0.038425,0.047167,0.04179
carter bryant,5,0.010163,0.04775,0.015265,0.041972,0.04208,0.03571,0.045587,0.044672
cason wallace,1,0.011134,0.015892,0.009616,0.050431,0.046864,-0.003184,0.037474,0.024857
cason wallace,2,0.004458,0.0106,0.003,0.046624,0.053645,-0.006372,0.022677,0.010739
cason wallace,3,0.014532,0.019979,0.016192,0.029837,0.06645,0.013556,0.015959,0.007606
cason wallace,4,0.013496,0.040167,0.009535,0.033423,0.051838,0.006171,0.016584,0.015361
cason wallace,5,0.012364,0.027121,0.011865,0.031783,0.022491,-0.021673,0.028831,0.025807
cedric coward,1,0.029752,0.123224,0.09253,0.074931,0.05439,0.017781,0.043115,0.032209
cedric coward,2,0.027474,-0.004527,0.045306,0.059638,0.05835,0.011718,0.028762,0.021618
cedric coward,3,0.028941,-0.001021,0.023882,0.058326,0.07535,-0.005934,0.033119,0.020951
cedric coward,4,0.013496,-0.008478,0.0045,0.03005,0.05447,0.008051,0.009311,0.003148
cedric coward,5,0.004269,-0.023803,0.005189,0.005413,0.05269,-0.003546,0.011431,0.003931
charles bassey,1,0.00735,0.02559,0.010695,0.039848,0.019009,0.03055,0.026262,0.024883
charles bassey,2,0.006388,0.016033,0.011378,0.045667,0.012407,0.030132,0.0284,0.026847
charles bassey,3,0.005826,0.016525,0.010282,0.0349,0.031605,0.03235,0.03666,0.030484
charles bassey,4,0.00276,0.018163,0.008746,0.050972,0.011167,0.031178,0.036674,0.029698
charles bassey,5,-0.002141,0.0225,0.00934,0.052586,0.015167,0.034848,0.035304,0.030295
chaz lanier,1,0.028152,0.141462,0.015107,0.057792,0.034068,0.032343,0.045056,0.0432
chaz lanier,2,0.018065,0.098546,0.016312,0.052473,0.040943,0.03337,0.04805,0.048304
chaz lanier,3,0.015439,0.097043,0.01691,0.042597,0.050899,0.036897,0.043022,0.043028
chaz lanier,4,0.004631,0.076255,0.016325,0.039839,0.042638,0.036137,0.046515,0.040402
chaz lanier,5,0.010051,0.03975,0.014715,0.044357,0.022787,0.033412,0.045117,0.043602
chet holmgren,1,0.016771,0.026102,0.004006,0.052658,0.034025,0.037877,0.031656,0.029273
chet holmgren,2,0.015138,0.018148,0.003708,0.026106,0.042176,0.031085,0.02547,0.024554
chet holmgren,3,0.010377,0.008475,0.013544,-0.005858,0.054195,0.019662,0.014742,0.014153
chet holmgren,4,-0.005367,0.002341,0.003665,0.005042,0.034059,0.023823,0.013089,0.013557
chet holmgren,5,-0.00986,0.00355,-0.00069,0.012392,0.0327,0.018371,0.008175,0.010625
chris boucher,1,-0.006424,0.043303,-0.011417,0.074286,0.019979,0.017461,0.056868,0.056778
chris boucher,2,-0.008319,0.044177,-0.011759,0.075128,0.022197,0.011477,0.055223,0.053381
chris boucher,3,-0.012569,0.036256,-0.013327,0.069729,0.031626,0.007635,0.059871,0.06376
chris boucher,4,-0.010034,0.039503,-0.012928,0.07478,0.028549,0.020097,0.060208,0.063178
chris boucher,5,-0.016683,0.03788,-0.012059,0.056038,0.023543,0.022498,0.062644,0.063941
chris livingston,1,0.004191,0.072102,0.016265,0.06391,0.04041,0.037531,0.036052,0.036941
chris livingston,2,0.004188,0.069558,0.015975,0.062776,0.05049,0.042303,0.027772,0.037678
chris livingston,3,0.004367,0.043479,0.015605,0.044047,0.05933,0.038324,0.035378,0.035532
chris livingston,4,0.00771,0.03703,0.015775,0.046179,0.028675,0.035841,0.037834,0.035232
chris livingston,5,0.003275,0.03875,0.016235,0.047591,0.034846,0.030074,0.032233,0.034457
chris manon,1,0.021747,0.088616,0.01207,0.040308,0.019145,0.0199,0.034352,0.032885
chris manon,2,0.013008,0.050523,0.013127,0.030303,0.027512,0.016637,0.022211,0.025712
chris manon,3,0.014603,0.049991,0.012156,0.025236,0.044788,0.017135,0.019045,0.021211
chris manon,4,0.00141,0.031545,0.013321,0.021601,0.009785,0.027802,0.025653,0.023989
chris manon,5,-0.004861,1.5e-05,0.009544,0.01738,0.011348,0.02597,0.030616,0.022411
chris paul,1,0.007808,0.036132,0.067706,0.063274,0.040238,0.038197,0.065116,0.066962
chris paul,2,0.004892,0.038169,0.056316,0.059754,0.042254,0.036292,0.0704,0.071416
chris paul,3,0.005044,0.040792,0.056636,0.064178,0.034332,0.033353,0.07485,0.076304
chris paul,4,0.008544,0.039256,0.063136,0.069674,0.035396,0.045086,0.077252,0.081318
chris paul,5,0.002033,0.037682,0.06434,0.05974,0.027048,0.036414,0.075112,0.07498
chris youngblood,1,0.020699,0.099971,0.014673,0.052623,0.027155,0.031408,0.04298,0.038969
chris youngblood,2,0.018065,0.078332,0.015493,0.053487,0.039423,0.032649,0.046186,0.040976
chris youngblood,3,0.012235,0.079207,0.016449,0.032384,0.053868,0.03228,0.040851,0.032776
chris youngblood,4,0.006653,0.067209,0.016639,0.041274,0.034091,0.034481,0.04291,0.030554
chris youngblood,5,0.010107,0.03275,0.014359,0.04061,0.024694,0.03316,0.042666,0.032725
christian braun,1,-0.000359,-0.005087,0.021827,0.0302,0.03285,-0.002431,0.015293,0.005677
christian braun,2,0.002433,-0.015513,0.008942,0.0058,0.018293,-0.007098,0.013889,0.005923
christian braun,3,-0.000779,-0.019141,0.014818,0.00214,0.00878,-0.009385,0.017403,0.008859
christian braun,4,-0.005119,-0.030309,0.00603,0.014935,0.002426,-0.011572,0.00985,0.00188
christian braun,5,-0.00497,-0.025915,0.00352,-0.004763,0.015794,-0.011215,0.036577,0.019707
chucky hepburn,1,0.027314,0.112462,0.018715,0.058394,0.028384,0.030192,0.040366,0.038491
chucky hepburn,2,0.018733,0.083119,0.018577,0.055514,0.041702,0.033782,0.032951,0.040243
chucky hepburn,3,0.016433,0.086266,0.019053,0.043177,0.055789,0.026988,0.03242,0.037418
chucky hepburn,4,0.00141,0.075673,0.018695,0.023532,0.042179,0.035309,0.022126,0.031662
chucky hepburn,5,0.007873,0.05275,0.017215,0.02342,0.02987,0.009873,0.038992,0.031466
cj mccollum,1,-0.020861,-0.01124,0.003281,0.0055,-0.0232,-0.017196,-0.01418,-0.0099
cj mccollum,2,-0.020565,-0.020174,0.00299,-0.015519,-0.019657,-0.02456,-0.01842,-0.01314
cj mccollum,3,-0.02254,-0.032348,0.003702,-0.0243,-0.024341,-0.02476,-0.005836,-0.000663
cj mccollum,4,-0.02214,-0.03486,0.004178,-0.02968,-0.02364,-0.02692,-0.01734,-0.01104
cj mccollum,5,-0.02446,-0.001364,0.003662,-0.008329,-0.013396,-0.027,-0.009036,0.005718
clint capela,1,-0.008629,0.029072,-0.007132,0.077981,0.033967,0.023368,0.048363,0.059579
clint capela,2,-0.010846,0.034023,-0.009451,0.07201,0.036792,0.026003,0.044779,0.058921
clint capela,3,-0.011608,0.034551,-0.012598,0.081202,0.04175,0.027017,0.072566,0.076994
clint capela,4,-0.009149,0.040153,-0.014129,0.081766,0.039913,0.035976,0.070153,0.07327
clint capela,5,-0.015249,0.038508,-0.013915,0.079202,0.035943,0.019861,0.072191,0.070762
coby white,1,0.01777,-0.00244,-0.00654,-0.00942,0.009041,0.006517,0.00296,0.00332
coby white,2,0.011944,-0.00632,-0.005072,-0.005796,0.001273,0.008602,0.010911,0.010625
coby white,3,0.009175,-0.005922,-0.005297,-0.006255,0.016382,0.010822,0.01174,0.010422
coby white,4,0.00464,-0.001717,-0.005538,-0.020478,0.022497,0.012847,0.012193,0.015896
coby white,5,0.004813,-0.001018,-0.004581,-0.00946,0.025714,0.012928,0.014543,0.018948
cody martin,1,0.0042,0.03981,0.011376,0.03573,0.008366,0.029688,0.031967,0.031379
cody martin,2,0.002856,0.034617,0.010376,0.044698,0.016577,0.013602,0.01847,0.025788
cody martin,3,-0.003631,0.04005,0.010846,0.02884,0.020073,0.014215,0.012519,0.020573
cody martin,4,-0.005167,0.042744,0.01139,0.048551,0.031221,0.031505,0.045842,0.044245
cody martin,5,-0.00755,0.04126,0.012503,0.046997,0.030487,0.035776,0.045602,0.048586
cody williams,1,0.008038,0.0039,0.004249,0.063203,0.014207,0.014061,0.0168,0.0177
cody williams,2,-0.002502,0.010607,0.008463,0.039452,0.01736,0.012592,0.01665,0.017897
cody williams,3,-0.002614,0.056461,0.015912,0.027619,0.028177,0.011877,0.014368,0.015372
cody williams,4,-0.001412,0.058478,0.012197,0.02283,0.018889,0.017544,0.011882,0.012993
cody williams,5,0.001923,0.05652,0.013565,0.031272,0.014526,0.034483,0.007791,0.012473
colby jones,1,0.008399,0.115868,0.016409,0.05647,0.03955,0.037456,0.044533,0.043964
colby jones,2,0.000315,0.090298,0.017131,0.06058,0.049882,0.04255,0.04921,0.05092
colby jones,3,-0.000484,0.066657,0.016027,0.033034,0.056487,0.03909,0.042312,0.04326
colby jones,4,0.000145,0.053822,0.016246,0.04704,0.036881,0.03807,0.047675,0.041298
colby jones,5,0.004808,0.04975,0.015718,0.047863,0.039538,0.032782,0.044412,0.044042
cole anthony,1,0.009203,0.04557,-0.008641,0.060387,0.045802,0.046066,0.041565,0.04205
cole anthony,2,0.006712,0.059178,-0.009304,0.046632,0.046864,0.050357,0.044141,0.046318
cole anthony,3,0.008552,0.048345,-0.011533,0.056825,0.042281,0.042438,0.042104,0.04232
cole anthony,4,0.009346,0.038398,-0.011984,0.059372,0.056479,0.052167,0.043749,0.041218
cole anthony,5,0.011812,0.045155,-0.011823,0.048883,0.055489,0.039701,0.042157,0.040774
collin gillespie,1,0.032875,0.068413,-0.001808,0.038035,0.050472,0.017084,0.027524,0.021391
collin gillespie,2,0.027941,0.031209,-0.000687,0.037466,0.053418,0.013732,0.027091,0.023264
collin gillespie,3,0.01997,0.022185,-0.001374,0.011592,0.044273,0.019685,0.01246,0.013253
collin gillespie,4,0.024495,0.012007,-0.005043,0.004321,0.029693,0.019047,0.008511,0.016447
collin gillespie,5,0.021248,-0.010813,-6.3e-05,-0.003297,0.013022,-0.005675,-0.00436,0.005777
collin murray boyles,1,0.020192,0.131674,0.09253,0.083561,0.051069,0.030583,0.051726,0.040015
collin murray boyles,2,0.014808,0.026459,0.076373,0.072968,0.056554,0.03306,0.04748,0.035303
collin murray boyles,3,0.014532,0.017526,0.069542,0.073135,0.072181,0.0284,0.040693,0.035868
collin murray boyles,4,0.008707,0.003952,0.039023,0.062095,0.05259,0.028302,0.04388,0.033921
collin murray boyles,5,-0.000903,0.008079,0.06876,0.065327,0.047051,0.025511,0.048526,0.036333
collin sexton,1,0.017287,-0.002224,-0.000344,-0.006549,0.01388,0.006177,0.016834,0.017736
collin sexton,2,0.018854,-0.001522,2.9e-05,-0.013204,0.016405,0.003061,0.015053,0.016475
collin sexton,3,0.01946,-0.011083,-0.000235,0.000761,0.017378,0.007949,0.022107,0.014669
collin sexton,4,0.013363,-0.011138,0.001268,-0.02472,0.004303,-0.000922,0.007507,0.013875
collin sexton,5,0.010923,-0.007752,-0.000226,-0.030688,0.012309,-0.005195,-0.003836,0.005188
cooper flagg,1,0.033155,0.136901,0.100088,0.073382,0.044762,0.014527,0.049382,0.036498
cooper flagg,2,0.031573,-0.002837,0.074545,0.069863,0.046911,0.016964,0.038979,0.029555
cooper flagg,3,0.032731,-0.003671,0.028276,0.070846,0.061169,-0.010863,0.048217,0.038722
cooper flagg,4,0.017968,-0.007235,0.024093,0.036796,0.01526,0.00147,0.02827,0.02685
cooper flagg,5,0.014469,-0.032,0.017707,0.006311,0.006692,-0.014701,0.02641,0.003244
corey kispert,1,0.031138,0.03635,-0.007765,0.043623,0.048051,0.052114,0.043524,0.051254
corey kispert,2,0.021365,0.04971,-0.006611,0.033188,0.052066,0.052054,0.051743,0.052313
corey kispert,3,0.01946,0.030905,-0.008192,0.033132,0.041285,0.05046,0.051872,0.051517
corey kispert,4,0.018262,0.023619,-0.010249,0.040727,0.049682,0.04197,0.052002,0.0523
corey kispert,5,0.019415,0.023798,-0.009141,0.025696,0.044701,0.036456,0.042969,0.044266
craig porter,1,0.028242,0.057862,-0.009691,0.05573,0.038307,0.047456,0.048095,0.049939
craig porter,2,0.027702,0.060484,-0.010362,0.064965,0.04281,0.054524,0.052311,0.05284
craig porter,3,0.024135,0.03908,-0.010196,0.060809,0.053238,0.052619,0.052795,0.054033
craig porter,4,0.025304,0.042093,-0.010993,0.062729,0.055519,0.051218,0.052323,0.052887
craig porter,5,0.023512,0.046172,-0.012359,0.067023,0.047722,0.050978,0.050522,0.053433
curtis jones,1,0.013365,0.054652,0.018599,0.048185,0.035451,0.027038,0.038536,0.041115
curtis jones,2,0.010718,0.026764,0.01888,0.043708,0.04493,0.025134,0.031138,0.041708
curtis jones,3,0.009309,0.01793,0.019145,0.023287,0.048629,0.014053,0.020769,0.033792
curtis jones,4,-0.00112,0.016919,0.018443,0.023883,0.026377,0.034599,0.039647,0.029816
curtis jones,5,-0.0026,-0.004309,0.017012,0.015568,0.025329,0.008263,0.034584,0.024175
daeqwon plowden,1,0.0013,0.101291,0.015462,0.042058,0.011322,0.034,0.033605,0.027994
daeqwon plowden,2,0.001523,0.088926,0.015768,0.041792,0.01704,0.0391,0.024273,0.017671
daeqwon plowden,3,-0.00091,0.080989,0.017119,0.035898,0.017977,0.036089,0.023648,0.022592
daeqwon plowden,4,-0.000787,0.036077,0.011918,0.029213,0.015337,0.019945,0.031784,0.031595
daeqwon plowden,5,-0.00392,0.02719,0.010922,0.039344,0.009722,0.031897,0.029042,0.033422
dalen terry,1,0.002147,0.076465,0.015686,0.0321,0.011836,0.036925,0.032522,0.030378
dalen terry,2,0.004188,0.055997,0.015397,0.028388,0.023342,0.032237,0.043104,0.033281
dalen terry,3,0.006852,0.071756,0.016027,0.041147,0.036009,0.031154,0.03242,0.028135
dalen terry,4,0.007073,0.066627,0.016168,0.036524,0.02198,0.033179,0.036927,0.028831
dalen terry,5,0.003623,0.05592,0.015783,0.045606,0.042421,0.02976,0.042078,0.040912
dalton knecht,1,-0.002302,0.028476,0.008643,0.054787,0.004726,0.015683,0.023988,0.021584
dalton knecht,2,-0.001094,0.032466,0.012427,0.028813,0.015184,0.024729,0.039659,0.035113
dalton knecht,3,0.002119,0.045984,0.015375,0.020254,0.010482,0.032618,0.039667,0.041479
dalton knecht,4,0.001118,0.00595,0.008449,0.039122,0.035896,0.038236,0.043273,0.040402
dalton knecht,5,0.000415,-0.001164,0.00874,0.02946,0.013678,0.034987,0.040903,0.042802
damian lillard,1,0.011675,-0.0186,0.001226,0.010472,-0.02408,-0.001758,-0.028608,-0.029225
damian lillard,2,0.008069,-0.01739,-0.010528,-9.8e-05,-0.03079,-0.000126,-0.025714,-0.024172
damian lillard,3,0.002796,-0.014014,-0.0132,-0.02556,-0.031299,-0.00526,-0.028,-0.02957
damian lillard,4,-0.022694,-0.019114,-0.014386,-0.018808,-0.033819,-0.012233,-0.03028,-0.02855
damian lillard,5,-0.023146,0.007418,-0.007706,-0.028028,-0.03539,-0.003038,-0.028632,-0.020361
dangelo russell,1,0.008721,0.032253,-0.007065,0.021088,0.02793,0.037723,0.038953,0.034819
dangelo russell,2,0.00584,0.060919,-0.003148,0.010257,0.034027,0.035308,0.034906,0.033803
dangelo russell,3,0.00494,0.052705,-0.002625,-0.005413,0.024351,0.035882,0.029798,0.025812
dangelo russell,4,0.004755,0.029953,-0.005291,0.002363,0.036889,0.034856,0.033332,0.03975
dangelo russell,5,0.004258,0.044138,-0.006458,0.010693,0.029166,0.031588,0.034035,0.039901
daniel gafford,1,0.009807,0.003383,-0.001748,0.016781,-0.002896,0.020343,0.019147,0.018548
daniel gafford,2,0.00584,0.002117,-0.002571,0.016078,-0.009045,0.023732,0.016935,0.019625
daniel gafford,3,0.010795,0.004002,-0.005743,0.021285,0.019371,0.027398,0.016723,0.031315
daniel gafford,4,0.009346,0.005673,-0.007522,0.028296,0.013429,0.027742,0.024518,0.02654
daniel gafford,5,0.006035,0.000408,-0.00552,0.017513,0.007674,0.011306,0.010129,0.025932
daniss jenkins,1,0.001185,0.135172,0.001964,0.042323,0.002158,0.013087,0.0168,0.0177
daniss jenkins,2,0.002545,0.077535,0.004265,0.0246,0.009926,0.014615,0.016886,0.018979
daniss jenkins,3,0.000463,0.071756,0.005755,0.013756,0.012223,0.010427,0.0139,0.014982
daniss jenkins,4,-0.000147,0.034288,0.003953,0.038673,0.018545,0.018775,0.012218,0.012337
daniss jenkins,5,-0.003203,0.007878,0.002421,0.025232,0.017491,0.03576,0.007335,0.01103
danny wolf,1,0.022795,0.129494,0.010225,0.059235,0.026541,0.027574,0.031215,0.030858
danny wolf,2,0.015011,0.059985,0.004032,0.063452,0.038664,0.034401,0.025642,0.027997
danny wolf,3,0.015021,0.054892,0.00134,0.045788,0.049852,0.015866,0.021138,0.020044
danny wolf,4,-0.000536,0.057314,0.003453,0.02599,0.043164,0.02452,0.018935,0.016604
danny wolf,5,-0.0056,0.04625,0.005064,0.03743,0.027169,0.012863,0.015773,0.014556
dario saric,1,-0.000456,0.038,-0.01261,0.040511,0.014219,0.0215,0.03275,0.032106
