,player_name_clean,year_ahead,Efficiency,Impact,Interior_Defense,Perimeter_Defense,Playmaking,Rebounding,Scoring,Shooting,bucket
277,bryce mcgowens,3,70.5339449730835,58.2119098036046,56.7742093159637,54.7711695635376,47.2897313520775,34.808156440316,49.9380678658676,55.0592774861164,young_weak
278,bryce mcgowens,4,70.3496755448303,58.9383235602136,56.7510520173988,56.3452977144775,47.9328925297127,35.0427969194038,50.6117534165573,56.3395061009235,young_weak
279,bryce mcgowens,5,70.8059625712357,59.530665698504,56.2833201243362,57.9194258654175,48.5498923346863,35.0987502506955,50.6866983075929,57.0174765103168,young_weak
280,bub carrington,1,72.1816479694061,58.6546440642929,54.0811341989517,53.9115769771728,64.6754025443573,40.4692504333115,49.8879287184601,63.785132961731,young_weak
281,bub carrington,2,72.0746571551971,60.9322476905441,54.7358156431198,56.3116845993195,63.7223041876335,39.2769632266617,51.5451574267273,63.0606699757385,young_weak
282,bub carrington,3,73.0768330693208,62.702667765007,55.6322255123138,58.653523674408,63.5682705565472,38.4287902043915,52.895651573074346,62.1628027729797,young_weak
283,bub carrington,4,73.4369103312455,63.6894560602164,56.0314285743713,60.8138251213226,62.5353432818432,38.1038831399536,55.7711322249298,61.333399968605,young_weak
284,bub carrington,5,75.1600158214532,64.5185021009898,55.6204842913628,62.7491142658386,62.0304111166973,37.5865223930931,58.798974985015846,62.8681176476288,young_weak
285,buddy hield,1,77.9001324104309,62.6465928536377,55.7841578047714,60.1046740921478,53.1779514576836,40.3799756415977,59.7518942775421,79.3596721885223,old_good
286,buddy hield,2,75.9031810688019,61.7654827815018,55.2443017285309,60.4244751842957,53.463496657793,39.601897085537,58.3774643363647,76.8611146209259,old_good
287,buddy hield,3,75.8815979885101,60.7084461432419,53.9290165822945,60.7442762764435,53.6330399389906,38.966273690094,57.4416922750168,74.3625570533295,old_good
288,buddy hield,4,76.3805510925293,59.651409504982,52.5979407947502,60.0400743397217,53.9467182334108,38.2590151675835,56.5059202136688,72.6429499385376,old_good
289,buddy hield,5,76.6307626890183,58.9403108340225,51.2431875389061,59.3358724029999,54.1557603951139,37.7702043303146,55.1482044877701,71.3538426158447,old_good
290,cade cunningham,1,80.9950403141785,67.8282252213745,62.6249537498779,63.6276756655273,85.2209319369583,45.8083023433228,88.2909925553284,64.0930800610809,young_good
291,cade cunningham,2,82.230467634182,69.1698133013039,63.0986906320877,66.0579418074188,84.1711186663895,43.6410946254272,93.3287146660767,65.543627219799,young_good
292,cade cunningham,3,83.5774613785553,70.6395397445946,63.6504184038467,67.8992492090759,82.1755568282394,42.2346959714432,96.3926902386627,66.9497531229286,young_good
293,cade cunningham,4,84.9244551229286,72.3960745892315,63.4532215030022,69.4151932131348,79.5996231334,41.6009758119125,98.5203769776306,68.384171682003,young_good
294,cade cunningham,5,85.811069445591,74.4103972426443,63.4847465858884,69.6466552149353,77.466887642601,41.7571331713934,100.0,69.7137817913322,young_good
295,caleb houstan,1,71.96268,57.2636329764404,55.4327903185501,49.0343345896606,40.2638250663834,38.158680115890505,43.4046861150589,63.5791040065918,young_weak
296,caleb houstan,2,73.2973651468086,57.8277401560822,56.4988129530563,50.3617531554108,41.4759615734177,41.659043227386505,43.7067674317684,59.2085428836975,young_weak
297,caleb houstan,3,73.1225444852638,58.4351540738621,56.9403778706207,51.9895328776245,42.549617655571,44.30643168563845,45.3326239505138,54.9320936802063,young_weak
298,caleb houstan,4,74.2028359203863,59.4257013918736,57.6048248205795,53.5121065871124,43.6043086126404,43.84500062937735,46.5714760938015,53.4289413097534,young_weak
299,caleb houstan,5,74.8295413880873,60.2983395429232,57.9448748026505,55.0346802966003,44.7020901516037,43.2782880115032,47.4236751714077,53.2882167699966,young_weak
300,caleb love,1,70.6342102798843,56.7763812846851,54.3657904234619,55.2591143248291,54.2801143629227,43.2728326213684,52.2718709950905,59.8604057004547,young_weak
301,caleb love,2,71.0574768099213,57.7473868436527,55.6796277132721,56.9557922480316,54.2833576081071,42.5868016374435,51.4924842958908,59.8168723752594,young_weak
302,caleb love,3,70.5805107864761,58.512700618,57.0321925249786,58.6524701712341,54.5443482575688,41.9007706535187,50.9463620429497,59.974314289341,young_weak
303,caleb love,4,70.7500061902428,59.1492982811642,57.1075162258835,60.3491480944366,54.6256806803617,41.8381877434578,50.3689288144569,60.44358964468,young_weak
304,caleb love,5,71.5104115071917,59.8901996321392,56.6542506781311,61.9040644762726,54.8476239992056,41.9911594283905,50.3760378157358,61.262321191082,young_weak
305,caleb martin,1,73.6832198452149,57.4307258509827,58.5401596618805,61.2057231592484,47.1969163421707,46.0198808691711,46.3002420251312,55.3579838123932,old_good
306,caleb martin,2,73.7544918607864,56.1443536662293,57.1123135281715,61.0577893184967,48.3133429292755,46.8239447257729,46.0356379930916,55.8368643370285,old_good
307,caleb martin,3,73.7691038798485,55.0347195052338,55.6715236498032,59.9218101429291,49.1728341583328,46.6227125308723,45.8127289895954,56.3325003233566,old_good
308,caleb martin,4,75.0926569651756,54.2167286061478,54.0514679444942,58.4377642797775,50.075774729641,46.1092588684769,45.6625867967548,57.5657823380842,old_good
309,caleb martin,5,76.3421351414118,53.4031647824478,52.3617440653954,56.9643612431831,50.8047931794243,46.1555967747481,45.4214928929749,58.4037313756361,old_good
310,cam christie,1,68.0784082209244,56.6468450030518,60.2912820829926,60.7457981071625,47.1559592228012,42.7710971411362,47.1692796096497,51.3102099816895,young_weak
311,cam christie,2,69.0896414761915,58.4391094645691,60.446435476738,63.4665870628509,48.1091587882118,41.433737116684,48.9402381524734,51.9562810878849,young_weak
312,cam christie,3,71.9924972300901,60.2313739260864,60.016838754612,66.1445448360596,49.0406691174583,40.8716700848236,51.0733670339279,53.951013169775,young_weak
313,cam christie,4,73.0593162869587,61.2878748228979,59.4422181500969,66.1876296959076,50.0494062047081,40.4580211218491,53.3304165944748,55.1924309800959,young_weak
314,cam christie,5,74.105886439003,62.228948195858,58.1099626674232,66.1180560550842,50.8110750656204,40.0443721588745,55.6356324300461,56.548280424962,young_weak
315,cam spencer,1,83.7522293734131,61.3816447957153,57.0175971478729,58.7000587134857,64.7549429993706,37.1609540693436,51.7482291688309,68.9668490303955,prime_good
316,cam spencer,2,81.9544565844116,60.9204823239441,58.1778951377182,59.8804654269714,63.8762867312508,36.9208097271595,50.1624686946259,67.105362595459,prime_good
317,cam spencer,3,80.1566837954102,60.9166711791153,59.1243747562675,61.2712577014465,62.9001408677177,36.6806653849754,49.6892732610092,65.5645708455048,prime_good
318,cam spencer,4,80.4627220320282,61.556795357048,59.8557943791657,61.7277938991089,62.5670075576382,36.5107345692787,49.9801533152447,65.7475895894966,prime_good
319,cam spencer,5,81.0180459665833,61.9570395691986,60.5825334281235,61.7259762197037,62.1183869998531,36.2601733319435,49.7119647194729,66.1364701999626,prime_good
320,cam thomas,1,78.1483612843933,61.5727825108871,53.6745714904938,51.5885942898865,55.4112268323212,32.5074666354446,79.3663889293213,63.5686117715454,young_good
321,cam thomas,2,76.4790702649536,61.7654039803848,55.7119590999756,53.3334189377899,58.2492569321899,33.1846775028496,79.845768404438,62.0638643807983,young_good
322,cam thomas,3,75.3814769574585,63.5731741134033,57.3949707510147,55.1401120148773,60.8064800137787,33.4888570222645,81.0952599768181,60.6097950048065,young_good
323,cam thomas,4,75.8688449450913,65.2519291583405,59.4714730741653,56.9284304104919,62.7432648772507,33.8383791360645,83.1105488066216,60.1938158578491,young_good
324,cam thomas,5,76.5553133078995,68.168031448494,61.1073280336533,58.4323361836548,64.5913230413704,34.166346839407,85.2099271540184,61.2067587084389,young_good
325,cam whitmore,1,79.1109541290703,60.4527866248865,61.2295238272858,59.0569332538452,40.4366871105537,50.4447721135712,61.6847061248169,62.1889514519043,young_weak
326,cam whitmore,2,79.2380229466858,61.7870327834864,62.3219360606384,60.6187075076904,41.3058440672264,51.2073594224548,62.8571542830811,61.901627023346,young_weak
327,cam whitmore,3,79.3414989942017,63.0523113612909,62.0210056798172,62.3795586524811,42.084258078228,51.4205659222698,63.6040098400459,62.7323141290016,young_weak
328,cam whitmore,4,79.4449750417175,63.6704250578661,61.6669492022705,63.1417830882874,42.7116982923851,51.4874607217407,63.0532290668831,62.7270314885445,young_weak
329,cam whitmore,5,79.3251264327469,64.2824988369722,60.8268991605949,63.3826580940094,43.3391385065422,51.5958259296513,62.8380545558081,62.0623270465202,young_weak
330,cameron johnson,1,82.6120858221359,67.7228702596741,57.6226944724274,59.2282834240265,49.7796756954231,43.67138184070585,64.67002869316865,74.6772029214096,prime_good
331,cameron johnson,2,82.7229655771561,67.7879124931412,58.4382570186806,59.9335900970764,50.8393870325127,46.02165401935575,66.5522520608597,72.8282542042923,prime_good
332,cameron johnson,3,82.5967969446487,67.4325290731506,59.2957207361412,60.6388967701263,51.2153982849159,48.24248851299285,68.2665660447769,70.979305487175,prime_good
333,cameron johnson,4,82.6730232744522,67.0000614694672,60.2019048730087,60.5698067852325,51.3846263618507,49.7735796070099,70.1577422685318,69.3682594113541,prime_good
334,cameron johnson,5,82.7492496042557,67.3826283744888,60.9920795956802,59.9622023650475,51.3780858193823,51.990938911438,71.89178324410246,67.5391974263382,prime_good
335,caris levert,1,76.2747992827454,63.6231371306915,58.7536619627991,62.2197089891052,64.2489426009598,37.9404000942049,63.3610430122299,63.5453933027496,old_good
336,caris levert,2,75.7320318772354,62.2125510119934,57.6981872642555,62.7015829782104,63.8088073306026,37.6949441884098,62.3136669755859,62.7881935384979,old_good
337,caris levert,3,75.6360098673859,61.5572530173798,56.1732929969349,62.5005925397491,63.3686720602455,37.8540800962982,61.6206475854797,62.4663315561523,old_good
338,caris levert,4,75.7526855423012,61.2111479186554,54.642280581049,62.467994163475,62.4603970520439,38.0365747366486,61.4516073078794,62.0107513216248,old_good
339,caris levert,5,76.1074742033043,61.555541648819,52.9556478882351,62.0094103316879,62.2030386798325,38.2541121397553,61.6896597952528,62.8577773866167,old_good
340,carter bryant,1,69.6677437084961,54.0786234438934,58.3294410979767,53.491417891983,36.9345347387161,42.5861487968597,46.260392650177,52.5720142580872,young_weak
341,carter bryant,2,69.3868845957565,56.4650773108521,59.539382008316,55.8942639899292,37.9433238012161,41.0335262401733,48.3257160029907,51.019464657486,young_weak
342,carter bryant,3,69.1366395014572,58.2573417723694,59.7325570857544,59.2403829169312,39.0412611467209,40.1413194521103,50.0966745458145,50.9983343340759,young_weak
343,carter bryant,4,68.6731028813171,59.3138426691809,59.5988155877609,62.6608975005188,40.1371805173721,39.538215814415,52.1708408437271,51.3549988724594,young_weak
344,carter bryant,5,70.9164273995209,60.3703435659924,58.0855706012268,65.2278211188355,40.7690844637718,39.2768498643074,54.5637737355728,53.2376471616631,young_weak
345,cason wallace,1,79.4270420632935,70.0362660190115,62.3387237659225,79.1578349786758,53.537431657402,37.4305515032501,51.9344647446594,64.3292281000519,young_good
346,cason wallace,2,79.702139791069,70.5271834632406,62.896043705059,76.8288533407211,55.9042622447891,38.4052315693588,56.3825014153442,65.7853412001038,young_good
347,cason wallace,3,80.5068448148346,70.9015691777716,63.1622195711861,76.6026201563835,58.2563484311981,38.9353014569969,59.856704763504,67.1970537273788,young_good
348,cason wallace,4,81.4693357310867,71.164921333457,63.3798978349695,74.0158630925178,59.9922289849205,39.0380325358601,63.7612982312164,68.1068685619736,young_good
349,cason wallace,5,82.1462320647812,71.2204604646215,63.2051042637358,73.0725337843358,61.7281095386429,39.0753428343923,67.0302486935577,68.7914201586151,young_good
350,cedric coward,1,80.7034946120606,66.1996078662357,59.7632906969833,57.1892199625092,56.5596301631012,52.3798776950073,64.1716486608124,63.2183225492477,young_good
351,cedric coward,2,79.4919081366882,66.7516712121449,60.9630390938568,59.1558568586426,57.4225286171713,47.9532567347717,66.4378759061432,63.8727555612564,young_good
352,cedric coward,3,78.8892574942932,66.7578920297108,62.106337362175,61.0202472318726,58.4028239735343,43.3969861354065,68.73640457740785,64.638111148262,young_good
353,cedric coward,4,81.0160441435204,67.6842494182072,62.7398942645836,62.5166680921631,59.5452037044742,41.3460670794678,70.82927838912966,66.7437431777358,young_good
354,cedric coward,5,82.8396927154884,68.3520327977619,63.0075113710213,63.526802550705,60.3125391044595,41.1189935292435,72.1992388164139,69.0167129898906,young_good
355,charles bassey,1,78.3490128435059,57.8902807559128,77.3438617176704,56.9670480945435,45.9627766703186,76.4902240001373,45.1869129334335,45.0582937611237,prime_weak
356,charles bassey,2,73.178184024231,55.9841633166428,77.9152836985283,57.7221423843231,47.6287460421143,74.5082863532715,44.582815149868,45.3064071549072,prime_weak
357,charles bassey,3,74.4058045066757,55.7517886783237,79.8383279032402,58.5043026664581,49.2536078785477,73.2364159785919,44.4359281603937,45.3542967451706,prime_weak
358,charles bassey,4,75.2048938490314,54.9581145073528,75.6667027659111,58.7441269615021,50.9519550894318,71.2370991670303,44.6602945570593,45.9284127665653,prime_weak
359,charles bassey,5,75.7308608807488,54.1968627597446,77.7522552199058,58.4315150239792,51.6974176858482,70.9354997538738,44.5438264255171,48.6479474021091,prime_weak
360,chaz lanier,1,71.9785109078064,57.8372603913903,56.4805884132385,54.7283670741882,61.4246465073624,39.794337150238,45.5828680012131,55.8639682796936,young_weak
361,chaz lanier,2,69.3265510117187,58.9418035185099,57.7405540714264,56.3700759250488,60.8109242425957,38.821973201416,46.6165598843002,55.486116555069,young_weak
362,chaz lanier,3,68.5817539011612,59.4240566527605,58.7634112606049,57.9284775096741,59.8394812451401,38.0745368567924,46.5395184147859,55.7011727360229,young_weak
363,chaz lanier,4,67.1042095934525,59.7017788922548,58.7204230794907,59.4868790942993,58.6323319779434,37.637324031971,46.9559636998677,55.8367693093758,young_weak
364,chaz lanier,5,67.8290226375237,60.0891602670908,58.1598028907776,61.0173163253632,57.7493073450127,37.3704168764572,47.1663287866616,57.1680926350098,young_weak
365,chet holmgren,1,87.0982091805916,74.4945363186798,85.3030184083252,56.0881043004608,48.7759882201538,73.6056288939972,67.1894255882263,61.6236880681458,young_elite
366,chet holmgren,2,88.4366566917877,76.8432507299385,81.6367448144226,57.5532067346191,51.9167404403076,75.1161270600815,63.9315806632996,58.2848466298523,young_elite
367,chet holmgren,3,89.6922360441666,77.6876556657753,80.6408530645638,59.0810206460571,55.1088319291458,76.3964627248306,61.1471709018707,58.1317401788178,young_elite
368,chet holmgren,4,90.910723545311,79.099011518856,80.4013127111464,60.5512183236694,57.570285033165,77.604498670723,60.4001010066032,59.9415449610891,young_elite
369,chet holmgren,5,92.0225763699989,80.8207826398811,80.0884874187975,62.3597467469788,59.8264649857864,77.1365868610401,59.6530311113357,62.2230571023169,young_elite
370,chris boucher,1,73.425565,60.4846994820557,72.97254956062315,54.8560841780548,37.3181734048843,63.4450723087463,53.6954861707001,55.0328209384766,old_good
371,chris boucher,2,66.425565,58.9207246247253,71.4884072869587,55.2869652014618,38.65288841362,63.1003970062408,53.0849243230133,54.5302017911758,old_good
372,chris boucher,3,68.4015414075279,57.9238183442078,70.0411766796875,56.1493194800262,39.9987328016281,62.2596442258034,52.2534560984879,54.0332152828064,old_good
373,chris boucher,4,70.3141328648949,56.7658607903442,68.89175688024045,57.255931447113,41.3177951538086,60.8394267117653,51.4219878739624,53.5724358543243,old_good
374,chris boucher,5,72.204970772686,55.614792818161,67.7610505848694,56.6808976632004,42.7295401060104,59.4192091977272,50.5845596617966,53.6589333995666,old_good
375,chris livingston,1,73.1661968005371,54.9769060050135,57.4375661417084,56.1094140218658,43.5485749637947,53.192795,43.8284023473206,47.726127903244,young_weak
376,chris livingston,2,66.1661968005371,56.0142331902866,59.0342374845581,58.7478186296387,44.3895937001572,57.0808183764648,46.2606597611847,46.8278313086243,young_weak
377,chris livingston,3,69.2645101321411,57.1158977259879,60.6370125814514,61.5575799154205,45.2279963290558,56.1114378189278,47.76413053965,49.8208675787659,young_weak
378,chris livingston,4,72.0236814988327,58.2564708252435,60.8700847431259,63.2981049226685,45.9680707251892,55.3376775597763,48.8540607163849,48.9827927754135,young_weak
379,chris livingston,5,73.5408624780846,59.397043924499,61.0327153011398,64.0346290277405,46.7015927827225,55.16134070508,49.5387145945969,51.4092295572968,young_weak
380,chris manon,1,39.305718,53.1208356076469,73.5152650438385,55.1501415051422,42.4266321659088,42.6312488244057,39.6459580748291,42.0237027059326,young_weak
381,chris manon,2,43.805718,54.4017966145268,70.4245794378357,57.98444130792235,44.2548439502716,42.405790858078,41.6940788119049,43.5792283068428,young_weak
382,chris manon,3,48.305718,55.3132885450115,66.8538530431824,60.177208689590444,45.9634736776352,42.411765251416,43.6198624460907,48.7274440775642,young_weak
383,chris manon,4,51.612566287582396,56.1543210500469,64.2427889667587,60.37910696639635,47.7464315891266,42.5382058062732,45.088387378952,51.3786782274971,young_weak
384,chris manon,5,54.3255220008545,56.9953535550823,61.0820323787765,60.07593399061774,49.9088678359985,42.640857074517,46.4611727087708,51.3975938211212,young_weak
385,chris paul,1,73.1431520214844,67.3363667951965,55.8948243329926,71.2550892838058,97.1033767026062,38.0458500334892,53.1142232568893,57.961560070816,old_elite
386,chris paul,2,71.3895201912689,65.2639259325409,55.335635013382,68.7289266594467,95.41425180051677,36.510962958065,52.6880514772568,56.0235899093781,old_elite
387,chris paul,3,69.7215857735443,63.0520874487305,54.1466601560516,66.809067026597,93.94027312213133,35.2989548692379,51.7777164431248,55.9481941688094,old_elite
388,chris paul,4,68.3587769499588,61.0041128622437,52.4792579482002,64.571005047184,92.60021733854167,33.7629111060772,50.6595602186356,55.8970569188926,old_elite
389,chris paul,5,67.2305858364868,60.0908301698113,50.8758857319756,62.557201740217,91.5472326240336,32.2572517642651,49.2447780521545,55.5884962494705,old_elite
390,chris youngblood,1,71.6242704534607,55.4849218405213,57.2259007193451,52.420582489151,44.697345043438,40.5449744500732,44.0726157875061,53.2676776047668,young_weak
391,chris youngblood,2,68.4587040090637,56.663813380095,58.8575154044037,54.662445978302,45.885712529438,39.1218160428619,46.3628136367798,51.3227387066803,young_weak
392,chris youngblood,3,68.5696506047325,57.4090857184854,59.0435727335815,57.3072919408264,47.0377915156059,38.1977807917213,47.8347661943436,51.9441767331085,young_weak
393,chris youngblood,4,68.5235887312965,57.8859833157983,58.8621029950981,60.2929005185547,48.0488226664238,37.837015423975,48.6646595449448,52.6321387883148,young_weak
394,chris youngblood,5,71.6311300540047,58.8361386335816,58.5652210809593,64.0106029073181,48.9959222924881,37.5738585927105,49.2288806290627,54.6140398975334,young_weak
395,christian braun,1,78.3801019828491,66.0778569957199,59.918445818512,58.8720119262848,51.5167510587158,43.1303536856537,57.4833717571106,56.3028908393936,young_good
396,christian braun,2,76.9324594180756,67.6185930451336,60.9384370971603,60.6383481289063,53.8119630891266,42.0259355271225,60.6959583984222,58.2869025081055,young_good
397,christian braun,3,76.3012736480408,68.9060295304241,61.8179664541168,62.4046843315277,56.0016107636871,41.1792793834572,63.3672800289001,59.9894405513661,young_good
398,christian braun,4,78.4442363720112,70.0256149848881,62.3138365376873,63.4541874195251,57.6686168390694,40.8039608562355,66.6233971343842,63.6159558206456,young_good
399,christian braun,5,80.3938653435283,71.7321953257504,62.8014486063404,64.7035699154053,59.4175776916924,40.8574634978538,69.874398730835,66.9678834586995,young_good
400,chucky hepburn,1,33.9080987187805,47.3670865499916,61.305869127018,70.610353043808,42.3137276172638,41.5270308169174,34.0792252636719,43.2083374267731,young_weak
401,chucky hepburn,2,38.4080987187805,48.7654748463573,60.8564620263405,70.6180549175873,43.7961087226868,41.0610759469318,35.9343126631546,46.9806584125671,young_weak
402,chucky hepburn,3,42.18830349172975,50.1638631427231,59.7454519070215,67.7297628433838,45.187159538269,40.6544253739166,37.6383837080765,49.0522161728058,young_weak
403,chucky hepburn,4,45.871579668182406,51.6710947358551,58.9241345323153,68.0070771486893,46.5074427127838,40.2030852350044,39.1530538416672,50.6406505113754,young_weak
404,chucky hepburn,5,49.537047884124746,53.0165474319401,58.1145442522593,68.2843914539948,47.8916451931,39.9224712165642,40.7380860663223,52.3821840888176,young_weak
405,cj mccollum,1,78.6174083182526,66.7346202676163,56.3191055152664,57.1556747006531,66.2093594751663,37.6869874435921,76.979882880188,78.25426453369141,old_good
406,cj mccollum,2,76.7612700888824,65.44513016389465,55.5334284398804,58.4143374013061,64.7389078817673,37.3521799284477,77.5147881350288,75.9268490673828,old_good
407,cj mccollum,3,74.9825294444275,64.58580761598205,54.6115685794601,59.6730001019592,63.0706457577057,37.4611292022724,76.1530716261635,73.77395695465091,old_good
408,cj mccollum,4,75.3634656498146,63.9517534320221,53.2483228538284,60.5136287259216,62.1171884022064,37.4204386163015,77.8928400120506,72.62171047943116,old_good
409,cj mccollum,5,75.5847064087105,63.056184703575155,51.8394688461075,61.0832562493439,60.6313226900406,37.5277297932167,78.5178301176796,71.41304129379276,old_good
410,clint capela,1,82.281925314476,67.703959720459,76.5444677447014,54.3061896455536,40.048685265213,97.751891374588,55.6967583044586,38.58717149398805,old_good
411,clint capela,2,81.7153484759827,66.2915888002777,74.9046885942154,54.619415630127,41.6926196343002,94.9689998626709,53.9078517302094,40.42540186546325,old_good
412,clint capela,3,81.1487716374893,65.21746100696565,73.315280673378,54.9354022634277,43.4604502445755,92.30625224113464,52.1189451559601,40.9115044325176,old_good
413,clint capela,4,80.582194798996,64.05275012763974,71.9942639743023,55.4219840657959,45.0770540958939,90.37968623638156,50.0248232229767,41.24694833155305,old_good
414,clint capela,5,79.9580299792786,63.90878476413725,70.7468390737705,55.7934764516602,47.0948382145462,88.31301867961885,48.3864354237137,41.29554018374115,old_good
415,coby white,1,78.7064642627869,65.1922681926117,54.1054656927643,53.305427084198,64.9747796063576,36.2218726542749,72.5802244306793,68.7315798164063,prime_good
416,coby white,2,75.7342496593628,64.4836520312653,55.790565771347,54.527364168396,64.0217191581879,36.2312141121336,75.0244385362854,64.7667584777527,prime_good
417,coby white,3,74.4381016929779,65.3646097896919,57.5189761345444,55.749301252594,63.7159750466499,35.870596534104,77.3048457266083,62.8161800265961,prime_good
418,coby white,4,74.8553714950714,66.1510878084526,59.5371059601364,56.6868259527588,63.2665961687717,35.6697480441042,81.8308877111664,60.008298909729,prime_good
419,coby white,5,75.3938877542648,67.3729871748314,60.8316092913208,57.1101237394714,62.4947396223698,35.9951112330862,83.8662473322144,59.4731221557312,prime_good
420,cody martin,1,69.3864314672699,57.277591456604,60.9644333258705,66.7580306174316,50.6522793443871,47.8029656318121,42.5458216504803,46.4788215599365,old_weak
421,cody martin,2,69.0169539568176,55.7436803476334,59.8421738878326,65.9036014916458,49.9706397922707,48.320648482173,42.6217205585589,46.2002042970962,old_weak
422,cody martin,3,68.6352908131828,54.2097692386627,58.7017899886208,64.8710539581337,49.0175323979926,48.654852321475,42.5605740496566,46.0678075692959,old_weak
423,cody martin,4,68.253627669548,52.5321924583435,57.6352542177277,63.4582728387871,48.1193556534123,48.7267150488787,42.6522372835925,45.6891268036671,old_weak
424,cody martin,5,67.8719645259132,50.9741388456345,56.4310933486061,61.9156393053093,47.3612886713815,48.7412952837639,42.3735874766161,45.019059970171,old_weak
425,cody williams,1,64.5234524197922,54.268328187973,58.7857084465179,53.5198411846161,42.3141393450737,34.2102359136429,41.6627758956909,49.1877390982981,young_weak
426,cody williams,2,65.4381171949253,56.603649375946,59.2008260679398,56.6016626262665,43.3121199993134,33.9141628345337,44.518024823761,50.8603460433359,young_weak
427,cody williams,3,65.7616376765118,57.4232700597353,58.6683330726776,59.7874722385407,44.2736660031319,33.8242710878935,46.6329146839142,52.5329529883738,young_weak
428,cody williams,4,66.4183100946293,58.2428907435246,58.0789386820946,62.2017424011231,45.3259721783638,34.3072361400213,48.2293094612122,54.1272534968729,young_weak
429,cody williams,5,68.4974766261921,58.9458011071987,57.2311941129122,62.6338030004501,46.4995267180443,34.7663535525885,49.1705457187653,57.133257830369,young_weak
430,colby jones,1,68.899953011673,57.2194956207008,61.914731122406,61.6133251671448,59.205880414959,46.412753601532,44.2467973731842,47.2358684922886,young_weak
431,colby jones,2,70.056320969265,58.2759965175123,61.8199960364418,67.9035001282349,58.6981990451775,42.9630322651672,46.7587028049316,47.846835293932,young_weak
432,colby jones,3,71.4238694647961,59.2581490763755,59.6196614874916,69.1912513260498,58.6765252093635,41.8100941376495,48.4950560830917,50.7965128804874,young_weak
433,colby jones,4,72.3472451309376,59.971926916513,58.7534752114134,70.2069783692017,58.7184028665385,41.4960239426899,49.6607794069138,52.461170115633,young_weak
434,colby jones,5,73.2706207970791,60.5774294623466,57.4562556369619,67.9513074640884,58.7845100725851,41.1819537477303,50.2731844090309,54.2239482785892,young_weak
435,cole anthony,1,76.7029863041534,63.2068690204926,61.3899054272079,57.691866557251,69.2022636100512,43.8626309584198,61.1303560441818,60.0167549071121,prime_good
436,cole anthony,2,75.0405620735779,64.252276589901,62.3301419360542,59.082797114502,68.6363225743036,41.6805571268616,60.9080335503902,59.73872522686,prime_good
437,cole anthony,3,74.1713156860962,65.4078882003136,63.0512196762466,60.6004514380798,67.1722610756617,41.5846342842398,60.7691247767296,59.4438258824158,prime_good
438,cole anthony,4,76.0128171068325,66.5586133027382,63.1457390082979,61.6164425536499,65.9343419834833,41.5262450713036,61.6822023099747,60.517346296947,prime_good
439,cole anthony,5,77.8395471405878,67.4235015893288,63.3064321322346,62.4482443496094,64.1481639906626,41.2496121066926,61.9096040433731,61.5431412724066,prime_good
440,collin gillespie,1,79.0166504867706,61.4499842753525,58.4236725152664,64.2702457134857,64.4874602547932,39.7042796737137,53.3357033239365,70.0142256681976,prime_good
441,collin gillespie,2,79.7830680258904,61.1400269856567,59.2140311778717,64.5951055948868,63.93425154603,39.1668554073753,55.8268494115829,69.0588943426666,prime_good
442,collin gillespie,3,80.0891062625084,60.971255456459,59.9869578064613,64.5670730774536,62.510707496767,38.7903713709297,58.1743237482071,68.0774394934235,prime_good
443,collin gillespie,4,80.3005396493111,61.2877415528412,60.6393554390602,64.3079403584137,61.6147568217564,38.2536091929855,60.3941173063278,68.0031152432022,prime_good
444,collin gillespie,5,80.8558635838661,62.0502039065475,61.2302612246208,63.9505456869736,61.3962800345468,37.7647983557167,62.5293132768631,68.0305539434013,prime_good
445,collin murray boyles,1,82.2150039666443,61.5281376625481,62.800654913681,60.9107900340729,47.3287214301682,51.7677871120453,52.6724041244736,65.027746008934,young_good
446,collin murray boyles,2,83.4060513966827,62.7442853833618,64.9195654647522,62.4725642879181,49.3072566650963,52.3441453111649,54.0165092489471,66.9950968197002,young_good
447,collin murray boyles,3,84.3965905898361,64.2925308133545,66.0326874511414,63.3819565255814,51.0813071988678,51.5117597711563,54.3558129808655,68.9624476304665,young_good
448,collin murray boyles,4,85.5544413321762,65.4156870628777,66.2267082290821,63.3387512643509,52.8553577326393,50.8105810416222,54.6228395244827,70.5176200738564,young_good
449,collin murray boyles,5,86.6648591750412,66.3789275671425,66.2845126571231,63.2868436057739,54.6175554655647,50.4440271389961,54.1718618414154,72.4835990352943,young_good
450,collin sexton,1,80.9242799895172,62.8279770503388,53.3291685260544,56.4074853410034,61.7988843829536,33.6366613353195,77.596829556488,60.2492023746338,prime_good
451,collin sexton,2,79.2168330328827,61.9053916583405,54.478547421814,57.1986057748108,60.3930171639824,34.024672105402,78.9885565271606,57.925535802063,prime_good
452,collin sexton,3,77.6861429350738,62.2863686690674,55.7221355117569,57.9974423875122,58.6339818150902,34.3045053626003,79.843004189991,57.7956697980728,prime_good
453,collin sexton,4,77.0684825079803,62.4296541581497,57.0337570585022,58.8371370305328,57.3773832232857,34.4346987600031,80.5959778061142,56.8911826650467,prime_good
454,collin sexton,5,78.2354424851303,62.3592049012528,58.364784089447,59.2771226872711,56.6166195781136,34.8406862313452,81.4532098403206,56.9175267855492,prime_good
455,cooper flagg,1,82.7292039909592,68.0676071284256,63.9141336652985,68.9396062090912,56.5405304279099,54.052763638401,72.48555829293825,58.3066958413696,young_good
